close_time_utc,open_time_utc,open,high,low,close,tick_volume,spread,real_volume,gap_bar
2024-06-20 16:00:00+00:00,2024-06-20 15:00:00+00:00,19977.17,19989.13,19916.9,19924.89,3776,558,0,False
2024-06-20 17:00:00+00:00,2024-06-20 16:00:00+00:00,19923.95,19936.59,19773.38,19840.06,5008,561,0,False
2024-06-20 18:00:00+00:00,2024-06-20 17:00:00+00:00,19840.42,19840.42,19721.41,19794.57,5255,559,0,False
2024-06-20 19:00:00+00:00,2024-06-20 18:00:00+00:00,19794.94,19838.97,19774.3,19776.2,4207,557,0,False
2024-06-20 20:00:00+00:00,2024-06-20 19:00:00+00:00,19776.42,19828.23,19726.94,19794.19,5144,558,0,False
2024-06-20 21:00:00+00:00,2024-06-20 20:00:00+00:00,19798.85,19813.13,19787.84,19810.79,2001,568,0,False
2024-06-20 23:00:00+00:00,2024-06-20 22:00:00+00:00,19805.62,19823.5,19801.13,19820.19,1075,583,0,False
2024-06-21 00:00:00+00:00,2024-06-20 23:00:00+00:00,19820.49,19836.77,19820.49,19830.45,1127,573,0,False
2024-06-21 01:00:00+00:00,2024-06-21 00:00:00+00:00,19829.45,19832.18,19794.87,19795.39,1811,573,0,False
2024-06-21 02:00:00+00:00,2024-06-21 01:00:00+00:00,19795.34,19808.37,19792.59,19805.44,1807,559,0,False
2024-06-21 03:00:00+00:00,2024-06-21 02:00:00+00:00,19805.86,19819.48,19798.99,19818.11,1426,562,0,False
2024-06-21 04:00:00+00:00,2024-06-21 03:00:00+00:00,19818.07,19823.58,19813.42,19814.33,1028,562,0,False
2024-06-21 05:00:00+00:00,2024-06-21 04:00:00+00:00,19814.33,19829.84,19810.9,19828.15,902,571,0,False
2024-06-21 06:00:00+00:00,2024-06-21 05:00:00+00:00,19828.23,19837.32,19824.9,19834.16,1204,567,0,False
2024-06-21 07:00:00+00:00,2024-06-21 06:00:00+00:00,19834.21,19845.89,19824.41,19829.46,1618,571,0,False
2024-06-21 08:00:00+00:00,2024-06-21 07:00:00+00:00,19830.41,19831.52,19766.06,19789.74,2594,579,0,False
2024-06-21 09:00:00+00:00,2024-06-21 08:00:00+00:00,19789.33,19797.42,19709.06,19736.3,2797,584,0,False
2024-06-21 10:00:00+00:00,2024-06-21 09:00:00+00:00,19735.95,19777.8,19728.17,19769.25,2322,583,0,False
2024-06-21 11:00:00+00:00,2024-06-21 10:00:00+00:00,19769.16,19790.37,19745.14,19778.01,2241,586,0,False
2024-06-21 12:00:00+00:00,2024-06-21 11:00:00+00:00,19778.1,19803.83,19751.7,19755.17,2323,585,0,False
2024-06-21 13:00:00+00:00,2024-06-21 12:00:00+00:00,19756.27,19799.4,19740.1,19793.34,2835,579,0,False
2024-06-21 14:00:00+00:00,2024-06-21 13:00:00+00:00,19793.4,19806.15,19676.46,19714.36,5253,562,0,False
