close_time_utc,open_time_utc,open,high,low,close,tick_volume,spread,real_volume,gap_bar
2022-01-06 17:45:00+00:00,2022-01-06 17:30:00+00:00,15833.59,15886.62,15813.57,15884.4,1082,557,0,False
2022-01-06 18:00:00+00:00,2022-01-06 17:45:00+00:00,15885.39,15893.25,15826.95,15829.79,977,536,0,False
2022-01-06 18:15:00+00:00,2022-01-06 18:00:00+00:00,15831.73,15844.84,15813.55,15838.73,961,550,0,False
2022-01-06 18:30:00+00:00,2022-01-06 18:15:00+00:00,15839.82,15839.82,15780.36,15783.28,986,529,0,False
2022-01-06 18:45:00+00:00,2022-01-06 18:30:00+00:00,15783.87,15815.74,15778.24,15811.78,1009,528,0,False
2022-01-06 19:00:00+00:00,2022-01-06 18:45:00+00:00,15810.39,15836.88,15802.24,15830.76,968,534,0,False
2022-01-06 19:15:00+00:00,2022-01-06 19:00:00+00:00,15829.36,15860.34,15791.6,15806.99,1052,548,0,False
2022-01-06 19:30:00+00:00,2022-01-06 19:15:00+00:00,15805.97,15821.98,15790.76,15806.63,961,532,0,False
2022-01-06 19:45:00+00:00,2022-01-06 19:30:00+00:00,15806.23,15823.03,15798.57,15809.65,956,530,0,False
2022-01-06 20:00:00+00:00,2022-01-06 19:45:00+00:00,15810.25,15841.69,15807.82,15826.41,1003,540,0,False
2022-01-06 20:15:00+00:00,2022-01-06 20:00:00+00:00,15825.21,15874.6,15824.7,15836.59,958,531,0,False
2022-01-06 20:30:00+00:00,2022-01-06 20:15:00+00:00,15837.5,15842.05,15790.33,15811.21,1063,547,0,False
2022-01-06 20:45:00+00:00,2022-01-06 20:30:00+00:00,15811.81,15824.33,15745.76,15765.91,1137,564,0,False
2022-01-06 21:00:00+00:00,2022-01-06 20:45:00+00:00,15764.06,15774.44,15728.77,15770.43,1090,562,0,False
2022-01-06 23:45:00+00:00,2022-01-06 23:30:00+00:00,15823.57,15824.74,15814.44,15819.35,296,534,0,True
2022-01-07 00:00:00+00:00,2022-01-06 23:45:00+00:00,15820.56,15826.98,15815.38,15825.21,336,511,0,False
2022-01-07 00:15:00+00:00,2022-01-07 00:00:00+00:00,15825.48,15844.37,15823.79,15842.02,551,486,0,False
2022-01-07 00:30:00+00:00,2022-01-07 00:15:00+00:00,15841.79,15847.7,15835.35,15844.03,363,480,0,False
2022-01-07 00:45:00+00:00,2022-01-07 00:30:00+00:00,15844.7,15853.58,15843.29,15848.33,343,483,0,False
2022-01-07 01:00:00+00:00,2022-01-07 00:45:00+00:00,15848.61,15854.05,15846.64,15853.6,335,478,0,False
2022-01-07 01:15:00+00:00,2022-01-07 01:00:00+00:00,15852.31,15860.27,15846.8,15848.77,432,489,0,False
2022-01-07 01:30:00+00:00,2022-01-07 01:15:00+00:00,15849.3,15853.0,15843.07,15848.63,429,471,0,False
2022-01-07 01:45:00+00:00,2022-01-07 01:30:00+00:00,15848.66,15853.41,15832.52,15834.23,539,479,0,False
